343

0 : 0
(4.13224,59.5672)
(33.6283,54.1163)
(40.9545,96.7241)
(86.8839,15.6907)
(64.3128,93.2596)
(81.7253,57.7078)

6 : 0
(94.5798,16.386)
(35.0177,10.5573)
(3.2181,85.8307)
(67.7779,70.1476)
(20.0064,35.2413)
(14.9303,22.944)
(59.0156,3.60763)
(76.472,8.65511)
(92.6248,43.6142)

6 : 1
(83.2943,60.5621)
(52.4143,16.9805)
(57.8617,53.6113)
(67.0379,55.3249)
(67.1286,57.5867)
(44.69,50.7252)
(4.134,52.6843)
(4.47089,11.6109)
(55.6311,61.4999)

6 : 2
(77.431,49.1814)
(70.0026,49.1981)
(71.3346,28.388)
(28.7303,53.5185)
(24.3049,60.1501)
(92.105,82.2966)
(23.7967,90.0526)
(65.4999,93.6577)
(86.0178,95.2907)

7 : 0
(13.172,70.5447)
(11.6661,10.8867)
(35.1131,76.0045)
(33.7451,57.7451)
(21.0457,97.4604)
(49.6922,80.6863)
(16.7984,15.7759)
(38.6802,42.9892)
(65.4782,6.9541)

7 : 1
(89.868,90.2206)
(17.9088,4.10897)
(52.6993,28.4426)
(59.0993,81.3776)
(94.0473,58.4064)
(88.1976,19.7653)
(72.173,8.21404)
(88.0269,9.89546)
(42.2628,67.7946)

7 : 2
(81.4916,77.1666)
(89.7559,49.1606)
(38.371,69.0702)
(8.60535,48.2864)
(24.5639,97.6122)
(68.4387,36.8776)
(79.6335,8.27758)
(48.9034,50.4661)
(93.3515,15.4734)

8 : 0
(8.95188,41.4096)
(96.3529,20.6099)
(20.4344,57.9922)
(58.9818,37.4521)
(60.4131,15.73)
(99.5447,40.8712)
(82.1332,38.0507)
(48.4981,65.003)
(80.1044,36.4095)

8 : 1
(34.0964,15.3448)
(67.0188,32.1552)
(60.6227,92.1621)
(52.1366,27.1492)
(83.5312,63.8273)
(46.3465,16.4314)
(66.9313,79.6932)
(29.5768,32.7405)
(72.1964,23.9576)

8 : 2
(37.9626,8.31118)
(57.0521,42.8327)
(30.0113,36.395)
(59.3525,46.8428)
(94.5008,5.99768)
(59.9968,86.553)
(11.3534,83.5044)
(66.2008,2.87269)
(20.2732,52.7842)

9 : 0
(72.2597,83.8711)
(66.3289,64.6596)
(53.9527,33.0195)
(44.7947,28.3901)
(12.6065,83.8012)
(33.9599,54.0597)
(93.0591,25.0796)
(60.0756,25.4504)
(20.4216,83.7637)

9 : 1
(62.701,67.4932)
(87.2571,12.4451)
(67.9305,46.0002)
(4.19467,85.6532)
(66.4811,6.93602)
(28.6698,18.4656)
(89.8272,59.8218)
(69.4022,57.3647)
(44.0158,21.1127)

9 : 2
(27.9718,25.1857)
(48.2182,96.1822)
(22.5236,78.465)
(96.0454,57.7666)
(13.7753,50.6835)
(51.0008,12.7213)
(67.2215,39.284)
(83.2786,13.221)
(65.1595,85.0208)

10 : 0
(11.4507,36.7358)
(72.2012,58.516)
(16.5583,17.7418)
(67.4638,88.7645)
(34.8429,70.2643)
(79.4063,28.9397)
(17.8261,8.24519)
(75.2669,17.2954)
(77.547,43.9589)

10 : 1
(93.0028,27.3624)
(79.4852,22.1777)
(38.6821,92.9242)
(62.0397,36.2771)
(20.5922,79.3229)
(2.80687,12.3384)
(65.8082,38.8589)
(33.7979,91.5224)
(39.9516,83.3235)

10 : 2
(13.8313,94.2649)
(35.854,57.6172)
(84.5759,81.9144)
(44.1022,35.5665)
(91.9927,74.7134)
(77.8654,61.5937)
(32.1461,13.4663)
(14.196,13.4771)
(75.302,46.4325)

11 : 0
(24.2329,68.7107)
(85.5694,12.8975)
(94.4751,6.96597)
(14.9768,23.5214)
(60.3202,6.31895)
(81.4182,4.152)
(97.4722,67.4369)
(24.5835,59.3811)
(23.5485,45.3336)

11 : 1
(93.3675,51.8364)
(86.0915,61.3374)
(62.7765,64.7946)
(3.57403,21.5672)
(56.4721,12.9484)
(14.6338,54.7174)
(88.7734,36.8967)
(30.6219,91.3872)
(97.0596,79.9894)

11 : 2
(45.4233,69.6987)
(47.3527,40.7539)
(47.2537,52.242)
(90.0275,14.5624)
(69.2243,41.5185)
(4.09425,20.072)
(28.212,41.454)
(72.507,63.6609)
(1.02726,35.2967)

12 : 0
(49.7285,32.5364)
(14.6622,39.3044)
(6.55734,76.7876)
(96.2301,99.9101)
(35.6285,20.701)
(54.7396,20.9601)
(51.8621,61.194)
(80.0466,15.5205)
(52.8547,57.5911)

12 : 1
(68.1922,84.6194)
(33.8752,74.6634)
(40.8756,55.9898)
(61.8356,61.7787)
(4.92666,35.0054)
(17.968,42.9607)
(73.3069,37.1987)
(9.57397,42.3984)
(33.201,56.8344)

12 : 2
(53.6542,6.96389)
(11.9031,55.402)
(13.5965,6.87535)
(91.8797,85.9926)
(55.3809,84.7862)
(66.7702,97.3461)
(16.7753,29.0499)
(60.1977,7.22572)
(94.99,28.9409)

13 : 0
(43.6516,20.6644)
(76.1604,67.6011)
(68.6531,17.6798)
(92.1726,1.37802)
(18.637,67.1591)
(52.2307,47.2298)
(10.2707,45.067)
(65.5526,88.3527)
(21.1874,2.59138)

13 : 1
(11.7992,56.5522)
(25.3039,3.97398)
(88.7488,55.1927)
(49.2177,93.7243)
(55.3417,75.5803)
(18.0734,38.6622)
(96.7367,30.8376)
(89.1548,25.7852)
(84.1161,71.1394)

13 : 2
(53.1037,10.0618)
(78.4309,31.478)
(75.906,64.8892)
(16.269,46.0647)
(17.0804,41.4967)
(17.5613,98.5577)
(34.0234,36.0783)
(32.8929,64.4962)
(4.7306,8.74319)

14 : 0
(49.6211,26.0191)
(66.2028,1.16477)
(10.9861,95.596)
(17.3752,12.5278)
(96.1346,22.8186)
(26.2017,25.0581)
(55.3736,85.3133)
(56.2034,90.2976)
(76.21,99.8307)

14 : 1
(38.129,74.8067)
(76.865,64.5248)
(11.1443,86.4727)
(93.1665,29.8254)
(97.5646,83.2362)
(19.7726,76.7557)
(4.20154,38.1683)
(20.1216,60.0978)
(55.3984,77.9214)

14 : 2
(71.1314,88.4729)
(99.4715,50.4775)
(75.0951,69.281)
(17.9515,28.9999)
(91.1744,40.5315)
(90.3469,55.2881)
(27.0521,24.3475)
(34.2249,45.8354)
(67.0433,82.1013)

15 : 0
(54.6378,74.8821)
(76.1112,41.2682)
(70.5257,66.4566)
(28.3629,30.8448)
(95.4749,90.3281)
(97.4498,41.5858)
(79.8078,60.5986)
(11.8828,8.2308)
(38.9547,39.7024)

15 : 1
(56.3518,70.2039)
(2.10317,39.3509)
(57.0033,27.59)
(17.0004,81.0227)
(19.9754,65.1673)
(8.21262,38.5166)
(49.8322,22.4083)
(35.9595,89.3228)
(44.4759,98.2347)

15 : 2
(58.0871,15.1812)
(50.4837,9.17716)
(18.1198,38.0875)
(17.3038,25.2973)
(79.3245,25.8238)
(55.4316,52.0138)
(35.835,41.8088)
(91.6531,57.2946)
(40.6518,80.8291)

16 : 0
(5.29732,13.8798)
(96.9528,21.5137)
(83.2376,31.3001)
(98.5073,33.954)
(9.15708,68.484)
(21.2112,17.2297)
(20.549,87.3108)
(9.98381,25.4555)
(52.1899,86.9312)

16 : 1
(60.0736,98.6862)
(82.4571,68.9566)
(63.1718,40.2689)
(42.5851,48.2981)
(81.5486,30.1845)
(47.9577,43.4949)
(46.9393,66.1484)
(56.6683,67.0947)
(65.5941,28.6895)

16 : 2
(1.51298,6.86052)
(22.2513,26.1125)
(74.0781,47.8458)
(92.3831,25.8148)
(68.707,47.9183)
(51.1326,83.6716)
(97.3371,15.7217)
(40.2523,77.2912)
(45.9934,63.9958)

17 : 0
(74.4582,27.9414)
(18.8604,78.983)
(8.64825,84.2705)
(94.5362,94.6503)
(38.3407,83.0418)
(23.6315,86.2815)
(95.5105,87.0323)
(75.2603,42.3283)
(40.967,36.8437)

17 : 1
(21.1887,82.5344)
(96.6178,42.2671)
(72.7714,42.0949)
(60.7326,98.7556)
(1.41601,13.8876)
(68.1054,24.4465)
(68.3936,15.4533)
(60.2792,8.2975)
(21.0934,73.5273)

17 : 2
(95.8633,74.3072)
(22.3293,84.0768)
(22.6438,27.7994)
(83.7487,62.6586)
(46.3155,72.7982)
(41.8708,11.1235)
(44.1415,25.0053)
(63.5524,54.9194)
(8.81517,5.7782)

18 : 0
(47.5627,34.5068)
(85.526,28.5778)
(70.6299,87.1672)
(19.0161,53.5621)
(72.8038,24.2974)
(24.5369,82.4077)
(86.921,4.82732)
(49.2835,36.17)
(17.3393,31.7224)

18 : 1
(15.8867,90.764)
(59.5797,83.1038)
(21.9229,58.6296)
(16.3508,31.445)
(37.4923,4.46213)
(7.4575,77.2888)
(30.9842,96.7581)
(70.0847,16.2886)
(56.9806,69.2097)

18 : 2
(46.4252,17.0179)
(2.23369,80.7439)
(56.7855,57.9896)
(73.1169,51.5717)
(48.0027,58.933)
(72.8366,35.1737)
(4.26275,75.9996)
(41.5051,17.0908)
(4.4323,18.0012)

19 : 0
(94.756,82.1891)
(33.9312,83.6684)
(44.6975,6.84554)
(64.7843,21.6797)
(69.1962,37.335)
(13.2486,81.5102)
(54.515,73.5558)
(55.4185,70.9751)
(72.3739,70.8245)

19 : 1
(38.8378,19.2513)
(31.1099,70.3233)
(49.5357,18.7445)
(24.1671,53.2412)
(34.5544,67.7865)
(60.077,82.2724)
(6.13552,14.7301)
(85.7501,3.20286)
(28.2828,10.8183)

19 : 2
(78.4353,79.9409)
(2.70555,63.0556)
(31.8868,32.7413)
(81.6145,73.9685)
(13.8455,32.3016)
(11.3057,88.4973)
(61.9965,87.9429)
(38.3192,80.5757)
(65.1394,7.24371)

20 : 0
(59.5975,33.797)
(25.8191,16.7266)
(71.7616,8.12615)
(19.4019,24.548)
(20.0829,35.0953)
(32.3842,98.034)
(66.5556,92.9613)
(78.8375,65.4727)
(18.9347,26.4615)

20 : 1
(3.40495,48.8886)
(96.7991,88.663)
(87.0588,19.9925)
(23.3512,81.9767)
(54.8276,19.1227)
(89.4709,28.668)
(35.8251,69.6296)
(5.27267,25.1583)
(57.4971,35.7585)

20 : 2
(29.6387,32.7537)
(66.5825,93.4588)
(79.7064,31.445)
(32.9678,6.85913)
(20.3054,52.0717)
(54.7793,61.6241)
(98.1476,64.6789)
(19.9393,17.9964)
(92.95,40.3412)

21 : 0
(20.3957,80.3312)
(82.6017,57.522)
(9.33967,11.8055)
(74.6673,66.3099)
(51.1739,18.4029)
(27.5328,46.0083)
(95.9326,18.2452)
(52.0634,60.0654)
(74.571,35.2432)

21 : 1
(96.3293,10.8554)
(11.3364,79.6297)
(38.63,14.8439)
(10.5897,12.9793)
(71.6147,58.378)
(59.1771,99.5381)
(7.39858,38.2112)
(24.6076,98.3052)
(14.2772,64.5255)

21 : 2
(65.9095,35.7588)
(88.0547,17.987)
(48.8593,10.5047)
(13.1839,12.9245)
(14.275,42.7375)
(26.5259,57.4229)
(19.5208,16.2834)
(60.4606,10.6192)
(34.9864,91.7853)

22 : 0
(93.1982,25.3003)
(80.2032,59.0888)
(81.3727,52.1277)
(66.2277,38.9622)
(20.2506,56.4026)
(70.475,27.1344)
(12.6299,6.06647)
(5.67795,79.6036)
(28.7311,23.0957)

22 : 1
(51.3056,30.6245)
(11.9179,15.5197)
(82.4166,69.0713)
(23.3874,17.1409)
(70.2011,9.15254)
(13.5889,24.1778)
(85.9119,37.4939)
(20.9076,69.2759)
(76.5988,2.30109)

22 : 2
(24.3243,19.2371)
(87.793,6.37541)
(93.7558,88.6631)
(32.8703,18.3824)
(17.1086,98.5931)
(64.7557,93.898)
(77.9946,44.8393)
(14.0207,34.7425)
(37.265,72.8095)

23 : 0
(77.5458,86.7378)
(42.6239,65.8683)
(62.769,47.846)
(77.2087,27.1108)
(9.70403,57.0466)
(30.9707,15.0219)
(72.2445,75.4701)
(7.3888,69.4199)
(99.6099,58.6009)

23 : 1
(3.45221,47.1688)
(42.004,22.1075)
(83.6753,19.352)
(81.9286,47.2501)
(40.05,33.2576)
(91.1721,51.5668)
(15.9219,94.2685)
(50.8146,49.5369)
(28.2961,90.4577)

23 : 2
(5.67143,90.323)
(53.9661,31.3078)
(37.2854,96.0855)
(66.2919,58.7845)
(52.1788,37.8191)
(54.3106,5.39308)
(10.9428,58.4472)
(64.5286,81.8049)
(63.7889,17.6249)

24 : 0
(74.6398,67.3325)
(74.233,93.2214)
(7.05285,36.9254)
(18.405,27.1999)
(56.8472,48.5944)
(70.2483,81.5247)
(1.20144,7.98848)
(1.00062,97.2752)
(60.0213,32.1663)

24 : 1
(80.5594,23.5332)
(27.4036,21.0296)
(64.9344,59.0926)
(43.4857,22.1481)
(95.3938,36.0095)
(14.2221,22.8432)
(14.5454,68.5671)
(72.2549,26.6904)
(99.7182,20.4685)

24 : 2
(16.4554,7.06285)
(62.2931,35.8356)
(36.5044,15.4979)
(52.568,86.4362)
(95.4056,86.1471)
(90.8184,95.077)
(90.2815,37.388)
(2.65763,33.4224)
(58.719,93.0784)

25 : 0
(87.3657,91.7329)
(85.5988,14.4869)
(15.2413,63.143)
(86.7894,61.4828)
(53.2594,37.3493)
(55.4448,30.3149)
(58.1808,19.5263)
(77.3606,55.2997)
(3.56515,76.5914)

25 : 1
(49.0176,78.654)
(3.89434,85.9535)
(73.2849,33.9117)
(24.7391,81.3884)
(11.0662,20.2706)
(23.9815,21.2052)
(7.5413,98.1357)
(53.2146,37.0983)
(28.3881,45.7258)

25 : 2
(50.1252,93.3546)
(45.1311,27.7643)
(15.873,86.7679)
(93.7139,91.9416)
(4.46581,18.0484)
(29.1637,54.8279)
(1.19521,4.13434)
(61.8667,15.9567)
(61.4623,38.8435)

26 : 0
(45.8359,73.2653)
(15.0834,11.6241)
(96.8757,14.0627)
(13.6757,89.3739)
(61.0861,4.84408)
(24.0539,17.5597)
(7.76313,48.9939)
(68.6424,14.9928)
(90.8312,23.8222)

26 : 1
(25.6267,22.6961)
(65.6425,23.3442)
(10.0439,1.78269)
(86.3178,69.4317)
(26.5085,94.77)
(28.8473,20.71)
(90.2858,61.4415)
(82.9545,2.94297)
(89.1419,64.5634)

26 : 2
(86.7244,10.326)
(86.2662,52.3443)
(49.0878,1.54345)
(17.4688,55.8033)
(97.5702,69.3264)
(69.2699,27.8436)
(42.6687,24.1972)
(42.7287,11.1217)
(43.6446,46.6819)

27 : 0
(63.6232,76.0289)
(42.8374,57.0535)
(43.8495,60.7029)
(48.0406,23.9087)
(51.9663,97.903)
(43.1271,67.3114)
(20.499,78.4467)
(20.2795,15.4038)
(73.3597,49.3012)

27 : 1
(76.712,3.78416)
(66.031,11.8634)
(78.0437,44.9573)
(16.26,59.8047)
(83.6595,60.6209)
(20.7568,49.2977)
(70.3173,41.498)
(90.1585,18.3105)
(92.4651,56.3318)

27 : 2
(49.1425,53.7237)
(59.7563,16.6687)
(72.1355,41.2907)
(2.09013,6.80859)
(97.7345,24.8386)
(36.7984,82.2519)
(32.1458,34.0446)
(64.9199,37.5925)
(16.1673,5.61349)

28 : 0
(61.1777,57.2073)
(42.2575,63.6903)
(69.9297,25.3247)
(83.3093,64.9401)
(73.2217,34.1545)
(96.5421,59.6074)
(3.65361,55.8264)
(29.7298,50.2523)
(30.9169,1.72639)

28 : 1
(75.5783,43.435)
(1.55881,45.8229)
(44.4732,67.6265)
(55.6471,41.3362)
(50.0702,30.202)
(86.4896,34.0637)
(86.7642,11.9047)
(2.43478,87.1685)
(10.2468,91.0524)

28 : 2
(76.0273,85.0865)
(99.5504,35.3044)
(23.8757,55.3879)
(9.84477,20.6763)
(93.0442,49.9793)
(36.9054,75.7868)
(68.3751,44.8654)
(55.7273,72.372)
(70.2595,78.6842)

29 : 0
(85.9993,79.2194)
(46.6845,50.9683)
(51.661,2.68042)
(43.9598,93.7499)
(78.1138,49.9379)
(8.95573,94.5575)
(71.0748,51.4007)
(8.82404,37.3511)
(37.8437,18.2264)

29 : 1
(10.5017,95.5484)
(39.5185,61.4885)
(20.5301,45.9566)
(37.3379,76.4699)
(10.6571,69.5111)
(22.8219,18.5116)
(81.3089,25.3687)
(57.2148,27.2094)
(45.201,6.23876)

29 : 2
(91.462,63.4385)
(97.603,35.9922)
(84.9409,96.1504)
(85.9692,86.9106)
(1.65445,35.989)
(63.0593,74.6633)
(26.4442,49.0424)
(15.1473,49.6836)
(30.2569,96.8316)

30 : 0
(57.6017,72.1705)
(77.7394,73.4267)
(41.6722,81.515)
(52.9145,59.1232)
(73.8922,27.8718)
(74.3926,43.1247)
(84.6086,12.2324)
(68.7715,29.4793)
(25.6673,66.4979)

30 : 1
(2.88265,48.7377)
(13.3788,41.0749)
(48.7405,34.009)
(5.95973,40.628)
(61.3226,43.413)
(43.2566,10.8339)
(48.126,57.33)
(9.06,38.6647)
(63.974,20.1817)

30 : 2
(6.90578,59.6028)
(88.6834,81.7106)
(79.7493,15.1511)
(22.3414,31.7525)
(61.2661,97.0816)
(88.7114,76.3125)
(22.8842,42.2593)
(11.2714,44.5238)
(78.377,77.7038)

31 : 0
(5.65906,81.7879)
(56.5943,8.50166)
(27.5018,58.3194)
(64.3753,91.6659)
(76.4553,51.4655)
(95.6596,78.1808)
(95.4476,55.8765)
(91.163,41.7739)
(46.0346,73.6089)

31 : 1
(79.3698,62.5034)
(55.4567,68.7528)
(75.1838,60.1418)
(82.6656,21.6969)
(90.1843,31.275)
(33.3429,47.0637)
(14.9379,82.1925)
(28.4245,87.2513)
(79.0817,24.1892)

31 : 2
(57.3521,92.1126)
(97.8672,81.6555)
(86.5606,91.1587)
(63.3587,83.2316)
(57.0148,78.2291)
(53.067,63.3429)
(7.26626,41.7707)
(67.0226,36.4658)
(51.4414,63.0314)

32 : 0
(95.0254,43.7616)
(5.77198,71.6452)
(14.2991,79.0293)
(45.7652,21.9306)
(46.1769,80.5553)
(17.1784,99.2937)
(39.5153,34.8253)
(21.6365,81.5197)
(44.1416,29.0809)

32 : 1
(36.998,51.7764)
(34.5885,83.8944)
(53.981,39.1108)
(9.27111,11.9513)
(27.5238,56.2211)
(90.0881,90.1934)
(24.7074,81.3734)
(83.3073,43.7345)
(74.2752,22.661)

32 : 2
(59.2301,86.9186)
(68.5369,45.3017)
(18.799,57.3759)
(44.461,47.0479)
(43.1505,34.1992)
(91.6337,14.311)
(15.457,95.3321)
(38.988,92.3742)
(73.2703,55.7983)

33 : 0
(86.7523,20.0682)
(86.69,23.294)
(91.8894,55.1461)
(28.808,79.8329)
(29.928,22.7673)
(93.2836,4.4649)
(53.8566,60.285)
(46.836,56.265)
(77.567,45.2717)

33 : 1
(57.143,30.109)
(6.84206,53.9675)
(84.0358,55.6558)
(27.565,88.4566)
(83.0147,60.516)
(88.3892,51.168)
(28.5128,77.2911)
(18.453,35.9139)
(70.1402,99.5278)

33 : 2
(60.6317,14.274)
(39.29,22.4548)
(98.9632,14.8568)
(82.0965,86.222)
(90.9127,33.2028)
(1.56015,18.3703)
(4.73371,67.3007)
(70.124,99.1191)
(31.0298,86.3348)

34 : 0
(9.38139,47.2002)
(97.827,50.2693)
(67.6306,40.773)
(94.4549,8.30392)
(16.2239,78.0889)
(53.9602,24.5429)
(7.58013,50.5947)
(5.40319,45.375)
(18.601,61.6688)

34 : 1
(52.7789,67.1396)
(54.2319,70.8809)
(88.4365,90.596)
(35.0236,91.6713)
(55.1345,99.4475)
(76.2498,30.6558)
(85.3402,22.0038)
(93.9923,95.028)
(16.3471,65.4425)

34 : 2
(45.6189,72.7775)
(27.5259,47.8209)
(83.3832,94.9956)
(59.0527,59.2306)
(11.6006,68.8003)
(75.1643,86.1064)
(74.0427,28.3118)
(35.6864,3.24498)
(49.2403,33.2694)

35 : 0
(37.5096,57.8588)
(81.6139,41.5657)
(26.3904,66.3158)
(7.89683,48.1545)
(85.0592,36.5087)
(41.4435,59.9784)
(87.4246,7.15962)
(15.1865,80.0657)
(18.6319,61.0048)

35 : 1
(10.6165,6.54594)
(89.1601,71.2107)
(9.43995,75.8226)
(94.8371,38.5049)
(42.3383,43.3871)
(5.62554,45.65)
(11.9885,77.2287)
(78.7227,52.6014)
(64.5174,57.8267)

35 : 2
(1.38729,61.6624)
(90.986,86.1436)
(47.9708,73.1634)
(2.43243,10.9873)
(23.7625,9.50538)
(6.10985,19.3279)
(36.3989,34.8315)
(17.8012,98.0564)
(47.4744,23.2041)

36 : 0
(32.7484,76.411)
(76.7546,54.5647)
(39.7607,99.0306)
(25.5955,57.2517)
(26.1537,63.6515)
(48.2996,18.1759)
(82.3223,70.8048)
(58.4568,15.1226)
(40.526,95.4989)

36 : 1
(30.8034,35.5812)
(99.5571,60.7935)
(78.6013,67.8257)
(75.269,25.4262)
(95.7742,14.9842)
(51.9963,94.8228)
(61.4881,5.39553)
(81.4289,71.6931)
(49.042,37.6177)

36 : 2
(27.521,85.8402)
(18.0282,73.3371)
(99.0039,71.1979)
(99.1706,27.836)
(27.0114,89.6104)
(11.268,37.352)
(83.9193,73.3552)
(96.3296,71.3867)
(61.0717,93.9727)

37 : 0
(28.118,11.2221)
(57.7562,30.5584)
(13.4995,41.805)
(16.245,43.987)
(29.4429,17.6868)
(52.9781,10.9507)
(20.2568,5.65624)
(70.6371,18.175)
(77.5835,74.9552)

37 : 1
(38.0015,36.4602)
(11.1627,11.9239)
(38.6949,21.9109)
(29.6711,24.8133)
(51.7989,7.95426)
(55.2003,93.5518)
(90.6133,85.8406)
(30.6512,82.5185)
(61.0787,37.8508)

37 : 2
(22.9142,75.115)
(83.2723,71.9665)
(1.71099,9.51699)
(90.1547,60.7902)
(2.87778,46.6406)
(50.3123,93.6182)
(79.2923,7.90571)
(29.9952,89.5029)
(67.815,35.2527)

38 : 0
(55.421,17.3799)
(77.5713,35.7986)
(16.901,63.3567)
(28.6358,99.1899)
(96.1084,52.1257)
(81.7135,85.5488)
(35.8635,6.9384)
(45.4163,54.2586)
(58.3931,31.6948)

38 : 1
(40.1511,31.071)
(42.2609,71.1532)
(84.606,62.5944)
(57.7497,40.3487)
(95.3853,42.3639)
(79.5592,21.336)
(27.0832,49.3133)
(99.133,54.462)
(74.943,51.7421)

38 : 2
(25.1913,81.3061)
(38.7821,20.8564)
(93.2126,97.9603)
(48.7978,55.678)
(65.7536,15.9563)
(88.1476,99.1674)
(53.0203,78.457)
(10.6531,21.6803)
(25.3918,16.8806)

39 : 0
(94.802,94.0046)
(70.5351,4.2698)
(72.9639,44.1062)
(9.66757,95.4445)
(80.3207,98.2328)
(38.6003,90.8922)
(99.5526,55.9744)
(22.9368,41.6337)
(99.6021,6.25211)

39 : 1
(23.3323,87.6016)
(80.3865,15.752)
(49.1076,94.7706)
(40.7273,38.1348)
(40.0459,49.3178)
(60.206,18.7462)
(80.6765,77.4581)
(39.8713,37.3918)
(15.02,94.2678)

39 : 2
(62.9164,92.7358)
(9.615,76.6654)
(62.2821,13.3688)
(56.8891,34.031)
(22.8017,24.374)
(80.159,67.0883)
(76.072,21.6383)
(6.49689,24.6185)
(50.0027,78.4179)

40 : 0
(43.8338,90.755)
(90.848,99.7944)
(47.2463,80.1389)
(4.46706,30.0249)
(75.0726,74.8754)
(70.6278,49.5854)
(51.6957,44.121)
(31.9545,9.69056)
(61.6662,82.6707)

40 : 1
(21.4004,67.6669)
(37.1774,11.9051)
(8.83006,70.6066)
(37.1385,9.26786)
(93.0274,9.71983)
(30.5373,8.10419)
(97.8437,69.4051)
(69.6334,23.7576)
(43.121,58.2949)

40 : 2
(61.6314,35.2439)
(39.9487,21.7714)
(72.4096,11.1384)
(73.8082,45.7322)
(87.3325,3.57132)
(91.8171,39.7306)
(54.4099,57.5516)
(53.9662,72.6105)
(56.1495,46.2968)

41 : 0
(27.4678,71.6439)
(25.6667,71.6134)
(81.0645,69.0274)
(10.4834,98.4827)
(65.5137,6.4455)
